Date Occurred ,Crime Description
12/19/2020,ACCIDENT INVOLVING INJURY          
12/19/2020,IMPOUNDED VEHICLE                  
12/11/2020,SPEEDING (RADAR)                   
12/11/2020,SPEEDING (RADAR)                   
6/29/2020 ,HEROIN OVERDOSE                    
6/29/2020 ,CRISIS INTERVEN. - DRUGS           
6/29/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/29/2020 ,ACCIDENT W/NON-VEH PROP DAMAGE     
6/29/2020 ,IMPOUNDED VEHICLE                  
6/29/2020 ,ACCIDENT HIT AND RUN               
6/28/2020 ,BATTERY-DOMESTIC                   
6/28/2020 ,BATTERY-DOMESTIC                   
6/25/2020 ,FIELD INTERVIEW                    
6/24/2020 ,IMPROPER USE OF SIGNAL             
6/25/2020 ,SPEEDING (RADAR)                   
6/22/2020 ,FAILURE TO YIELD TURNING LEFT      
6/22/2020 ,IMPROPER LANE USAGE-ONE-WAY ST     
6/23/2020 ,FAILURE TO YIELD TURNING LEFT      
6/23/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/10/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/26/2020 ,TRAFFIC SIGN VIOLATION             
6/26/2020 ,TRAFFIC SIGNAL VIOLATION           
6/30/2020 ,BURGLARY                           
6/26/2020 ,TRAFFIC SIGNAL VIOLATION           
6/26/2020 ,ACCIDENT INVOLVING INJURY          
6/28/2020 ,SPEEDING (RADAR)                   
6/30/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/30/2020 ,ACCIDENT HIT AND RUN               
6/29/2020 ,IMPROPER LANE USAGE-ONE-WAY ST     
7/01/2020 ,ACCIDENT INVOLVING INJURY          
7/01/2020 ,IMPROPER LANE USAGE                
7/01/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
6/24/2020 ,DRIVING UNDER SUSPENDED LICENSE    
4/22/2020 ,TRESPASSING                        
4/22/2020 ,DAMAGING PROPERTY                  
4/22/2020 ,USE OF FORCE BY OFFICER            
4/22/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
4/24/2020 ,LEAVING SCENE PROPERTY DAMAGE      
4/24/2020 ,IMPROPER LANE USAGE                
4/24/2020 ,IMPOUNDED VEHICLE                  
4/24/2020 ,NO VALID DL DRIVERS LICENSE        
4/21/2020 ,ACCIDENT HIT AND RUN               
4/21/2020 ,ACCIDENT INVOLVING NON-INJURY      
4/24/2020 ,BATTERY-DOMESTIC                   
4/24/2020 ,USE OF FORCE BY OFFICER            
4/26/2020 ,                                   
4/24/2020 ,THEFT-RETAIL                       
4/24/2020 ,BATTERY                            
4/23/2020 ,ASSIST OTHER POLICE DEPT           
4/25/2020 ,VOID FILE NUMBER                   
4/27/2020 ,DRIVING UNDER SUSPENDED LICENSE    
4/27/2020 ,NO PARKING/HANDICAP ZONE           
4/27/2020 ,IMPOUNDED VEHICLE                  
4/27/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
4/12/2020 ,FIELD INTERVIEW                    
4/12/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
4/21/2020 ,DRIVING UNDER SUSPENDED LICENSE    
4/28/2020 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
4/28/2020 ,SUICIDE ATTEMPT/CUTTING            
4/29/2020 ,VIOLATION OF BAIL BOND             
4/28/2020 ,WARRANT-IN STATE                   
4/20/2020 ,SPEEDING (RADAR)                   
4/28/2020 ,MISSING PERSON ADULT/MALE          
4/29/2020 ,THEFT-RETAIL                       
4/28/2020 ,ACCIDENT INVOLVING NON-INJURY      
4/28/2020 ,HIT AND RUN                        
4/28/2020 ,ACCIDENT HIT AND RUN               
4/28/2020 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/29/2020 ,DECEPTIVE PRACTICES                
6/27/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/27/2020 ,ACCIDENT HIT AND RUN               
6/28/2020 ,HEROIN OVERDOSE                    
6/28/2020 ,WARRANT-IN STATE                   
6/19/2020 ,SPEEDING (RADAR)                   
6/17/2020 ,FAILURE TO SIGNAL                  
6/17/2020 ,TRAFFIC SIGNAL VIOLATION           
6/25/2020 ,BATTERY-DOMESTIC                   
6/27/2020 ,CRIMINAL DAMAGE TO PROPERTY        
6/21/2020 ,THEFT OVER $500                    
6/25/2020 ,MISSING PERSON ADULT/FEMALE        
6/27/2020 ,DOMESTIC DISPUTE                   
6/27/2020 ,SUICIDE ATTEMPT/CUTTING            
6/27/2020 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
6/17/2020 ,THEFT $500 AND UNDER               
5/30/2020 ,FIELD INTERVIEW                    
6/29/2020 ,BATTERY-AGGRAVATED                 
6/20/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/20/2020 ,FAILURE TO YIELD PRIVATE ROAD      
6/26/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/26/2020 ,FAILURE TO YIELD TURNING LEFT      
6/24/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/27/2020 ,SALES OF TOBACCO TO MINORS         
4/20/2020 ,SPEEDING (RADAR)                   
4/30/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
4/30/2020 ,IMPROPER LANE USAGE                
4/30/2020 ,DRIVING UNDER THE INFL-ALCOHOL     
4/30/2020 ,IMPOUNDED VEHICLE                  
4/30/2020 ,ACCIDENT INVOLVING NON-INJURY      
4/30/2020 ,ACCIDENT HIT AND RUN               
4/30/2020 ,HIT AND RUN                        
4/19/2020 ,BURGLARY RESIDENTIAL               
4/19/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/29/2020 ,DAMAGING PROPERTY                  
4/29/2020 ,HARASSMENT BY TELEPHONE            
4/27/2020 ,DECEPTIVE PRACTICES                
4/23/2020 ,THEFT $500 AND UNDER               
4/29/2020 ,THEFT $500 AND UNDER               
6/19/2020 ,DECEPTIVE PRACTICES                
6/27/2020 ,ASSAULT-AGGRAVATED                 
6/27/2020 ,ASSAULT-AGGRAVATED                 
6/27/2020 ,ASSAULT-AGGRAVATED                 
6/27/2020 ,AGG DISCHARGE OF FIREARM           
5/31/2020 ,CRIMINAL DAMAGE TO PROPERTY        
5/31/2020 ,BURGLARY                           
5/31/2020 ,LOOTING                            
6/29/2020 ,ACCIDENT INVOLVING INJURY          
6/29/2020 ,FAILURE TO YIELD AT INTERSECTION   
6/27/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/27/2020 ,TRAFFIC SIGNAL VIOLATION           
6/27/2020 ,ACCIDENT INVOLVING INJURY          
9/30/2020 ,ASSIST SICK & INJURED              
9/26/2020 ,ACCIDENT ON PRIVATE PROPERTY       
9/26/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/26/2020 ,ACCIDENT HIT AND RUN               
9/29/2020 ,FAILURE TO YIELD TURNING LEFT      
9/29/2020 ,ACCIDENT INVOLVING INJURY          
9/29/2020 ,ACCIDENT INVOLVING PEDESTRIAN      
10/31/2020,ACCIDENT INVOLVING INJURY          
10/31/2020,TRAFFIC SIGNAL VIOLATION           
11/07/2020,ACCIDENT HIT AND RUN               
11/07/2020,ACCIDENT INVOLVING NON-INJURY      
11/12/2020,FAILURE TO REDUCE SPEED            
11/12/2020,ACCIDENT INVOLVING INJURY          
3/12/2020 ,UNLAWFUL USE OF I.D.               
11/08/2020,BATTERY                            
11/15/2020,BATTERY-AGG DOMESTIC               
11/15/2020,BATTERY-AGG DOMESTIC               
11/08/2020,ACCIDENT INVOLVING NON-INJURY      
11/08/2020,ACCIDENT HIT AND RUN               
11/16/2020,THEFT $500 AND UNDER               
11/15/2020,FAILURE TO YIELD AT INTERSECTION   
11/15/2020,ACCIDENT INVOLVING NON-INJURY      
11/15/2020,DRIVING UNDER REVOKED LICENSE      
11/15/2020,OPERATE UNINSURED MOTOR VEHICLE    
9/01/2020 ,BURGLARY RESIDENTIAL               
11/13/2020,BATTERY-DOMESTIC                   
11/16/2020,BATTERY-AGGRAVATED                 
11/17/2020,OPERATE UNINSURED MOTOR VEHICLE    
11/17/2020,IMPOUNDED VEHICLE                  
3/29/2020 ,BATTERY-DOMESTIC                   
4/03/2020 ,SPEEDING (PACED)                   
4/03/2020 ,IMPOUNDED VEHICLE                  
4/03/2020 ,FAILURE TO YIELD PRIVATE ROAD      
4/03/2020 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
4/05/2020 ,LOST ARTICLES                      
4/05/2020 ,LOST DRIVERS LICENSE/PLATE         
4/03/2020 ,DAMAGING PROPERTY                  
4/03/2020 ,TRESPASSING                        
4/04/2020 ,BURGLARY FROM MOTOR VEHICLE        
4/05/2020 ,MISSING PERSON ADULT/FEMALE        
4/02/2020 ,LOST DRIVERS LICENSE/PLATE         
4/06/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/06/2020 ,THEFT $500 AND UNDER               
3/31/2020 ,ACCIDENT INVOLVING NON-INJURY      
3/31/2020 ,ACCIDENT HIT AND RUN               
4/08/2020 ,CRIMINAL DAMAGE TO PROPERTY        
3/27/2020 ,THEFT OVER $500                    
4/09/2020 ,BATTERY                            
4/09/2020 ,DISORDERLY CONDUCT-ALL OTHER       
4/09/2020 ,USE OF FORCE BY OFFICER            
4/06/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
4/04/2020 ,FRAUD-CREDIT CARD                  
4/04/2020 ,BURGLARY FROM MOTOR VEHICLE        
4/11/2020 ,CRIMINAL DAMAGE TO PROPERTY        
4/10/2020 ,BURGLARY FROM MOTOR VEHICLE        
4/09/2020 ,MISSING PERSON ADULT/MALE          
4/13/2020 ,BATTERY                            
4/13/2020 ,BATTERY                            
9/21/2020 ,WARRANT-IN STATE                   
5/18/2020 ,VOID FILE NUMBER                   
5/26/2020 ,CRIMINAL DAMAGE TO PROPERTY        
10/26/2020,DEAD BODY-OTHER SUDDEN DEATH       
10/29/2020,WARRANT-IN STATE                   
10/29/2020,BATTERY-DOMESTIC                   
10/29/2020,UNLAWFUL USE OF WEAPONS            
11/01/2020,DOMESTIC DISPUTE                   
10/30/2020,FOUND ARTICLES                     
10/31/2020,BATTERY-DOMESTIC                   
10/30/2020,CRIMINAL DAMAGE TO PROPERTY        
11/01/2020,RECKLESS DISCHARGE OF A FIREARM    
11/01/2020,RESIST/OBS CORRECT/POLICE/FIRE     
11/01/2020,UNLAWFUL USE OF WEAPONS            
11/01/2020,USE OF FORCE BY OFFICER            
10/16/2020,SPEEDING (RADAR)                   
10/16/2020,DRIVING UNDER SUSPENDED LICENSE    
10/20/2020,POSSESSION OF CANNABIS             
10/19/2020,SPEEDING (RADAR)                   
10/31/2020,THEFT-MOTOR VEHICLE                
10/23/2020,SPEEDING (RADAR)                   
11/02/2020,BURGLARY RESIDENTIAL               
10/30/2020,THEFT $500 AND UNDER               
6/09/2020 ,VOID FILE NUMBER                   
10/30/2020,VOID FILE NUMBER                   
11/02/2020,BURGLARY FROM MOTOR VEHICLE        
10/26/2020,SPEEDING (RADAR)                   
10/26/2020,OPERATE UNINSURED MOTOR VEHICLE    
10/26/2020,SPEEDING (RADAR)                   
12/16/2020,ASSAULT-AGGRAVATED                 
12/18/2020,EXCITED DELIRIUM                   
12/18/2020,CRISIS INTERVEN. - OTHER           
12/18/2020,USE OF FORCE BY OFFICER            
12/19/2020,VOID FILE NUMBER                   
6/15/2020 ,VOID FILE NUMBER                   
9/05/2020 ,VOID FILE NUMBER                   
10/08/2020,VOID FILE NUMBER                   
12/13/2020,LOST ARTICLES                      
1/11/2020 ,BATTERY-DOMESTIC                   
1/12/2020 ,FOUND ARTICLES                     
1/08/2020 ,SPEEDING (RADAR)                   
1/08/2020 ,SPEEDING (RADAR)                   
1/07/2020 ,SPEEDING (RADAR)                   
1/02/2020 ,THEFT $500 AND UNDER               
1/02/2020 ,FORGERY                            
1/13/2020 ,TRESPASS-RESIDENCE                 
1/13/2020 ,BATTERY-DOMESTIC                   
1/12/2020 ,ACCIDENT INVOLVING INJURY          
1/12/2020 ,ACCIDENT INVOLVING PEDESTRIAN      
1/12/2020 ,ACCIDENT HIT AND RUN               
1/12/2020 ,MOB ACTION                         
1/12/2020 ,BATTERY-AGGRAVATED                 
1/12/2020 ,BATTERY-AGGRAVATED                 
1/12/2020 ,BATTERY-AGGRAVATED                 
1/12/2020 ,BATTERY-AGGRAVATED                 
1/12/2020 ,BATTERY-AGGRAVATED                 
1/12/2020 ,BATTERY-AGGRAVATED                 
1/12/2020 ,BATTERY-AGGRAVATED                 
7/03/2020 ,IMPOUNDED VEHICLE                  
7/03/2020 ,ACCIDENT INVOLVING INJURY          
7/03/2020 ,ACCIDENT HIT AND RUN               
8/22/2020 ,IMPOUNDED VEHICLE                  
8/22/2020 ,NO VALID DL LICENSE CLASSIFICATION 
8/23/2020 ,IMPOUNDED VEHICLE                  
8/23/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
8/23/2020 ,ACCIDENT INVOLVING NON-INJURY      
5/25/2020 ,ACCIDENT HIT AND RUN               
8/10/2020 ,BATTERY-DOMESTIC                   
8/10/2020 ,BATTERY-DOMESTIC                   
8/18/2020 ,DECEPTIVE PRACTICES                
8/18/2020 ,THEFT $500 AND UNDER               
8/18/2020 ,BATTERY                            
8/07/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/23/2020 ,AGG DISCHARGE OF FIREARM           
8/22/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/22/2020 ,TRESPASS TO LAND/REAL PROPERTY     
8/18/2020 ,THEFT $500 AND UNDER               
8/20/2020 ,THEFT $500 AND UNDER               
8/22/2020 ,FIELD INTERVIEW                    
9/28/2020 ,BATTERY-AGGRAVATED                 
9/28/2020 ,BATTERY-AGGRAVATED                 
9/28/2020 ,IMPOUNDED VEHICLE                  
9/28/2020 ,BATTERY-AGG-CHILD                  
9/28/2020 ,BATTERY-AGG-CHILD                  
9/28/2020 ,ENDANG LIFE/HEALTH OF CHILD        
9/26/2020 ,MIP ALCOHOL/LIQUOR                 
9/26/2020 ,BATTERY-AGGRAVATED                 
6/27/2020 ,FAILURE TO REDUCE SPEED            
6/18/2020 ,FIELD INTERVIEW                    
6/24/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/24/2020 ,FAILURE TO YIELD AT INTERSECTION   
6/19/2020 ,FIELD INTERVIEW                    
6/21/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/21/2020 ,NO VALID DL DRIVERS LICENSE        
6/26/2020 ,TRAFFIC SIGN VIOLATION             
6/30/2020 ,DOMESTIC DISPUTE                   
6/30/2020 ,VIOLATION OF BAIL BOND             
6/26/2020 ,TRAFFIC SIGN VIOLATION             
6/26/2020 ,SPEEDING (RADAR)                   
6/26/2020 ,IMPROPER LANE USAGE                
6/27/2020 ,TRAFFIC SIGNAL VIOLATION           
6/27/2020 ,UNSAFE EQUIPMENT                   
6/27/2020 ,SPEEDING (RADAR)                   
6/26/2020 ,SPEEDING (RADAR)                   
7/02/2020 ,MISSING PERSON ADULT/FEMALE        
7/01/2020 ,BATTERY-AGGRAVATED                 
7/02/2020 ,CRIMINAL DAMAGE TO PROPERTY        
6/19/2020 ,FAILURE TO REDUCE SPEED            
6/19/2020 ,ACCIDENT W/NON-VEH PROP DAMAGE     
6/19/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/28/2020 ,DRIVING UNDER SUSPENDED LICENSE    
6/23/2020 ,SPEEDING (RADAR)                   
7/03/2020 ,DRIVING UNDER SUSPENDED LICENSE    
7/03/2020 ,IMPOUNDED VEHICLE                  
7/03/2020 ,TERRY STOPS                        
8/18/2020 ,HARASSMENT BY TELEPHONE            
6/24/2020 ,ACCIDENT HIT AND RUN               
6/24/2020 ,LEAVING THE SCENE OF AN ACCIDENT   
6/24/2020 ,ACCIDENT ON PRIVATE PROPERTY       
6/23/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/23/2020 ,TRAFFIC SIGNAL VIOLATION           
6/11/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/11/2020 ,ACCIDENT HIT AND RUN               
6/23/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/23/2020 ,IMPROPER BACKING                   
6/23/2020 ,ACCIDENT INVOLVING POLICE VEHICLE  
6/30/2020 ,MISSING PERSON ADULT/FEMALE        
6/27/2020 ,DRIVING WITHOUT LIGHTS             
6/27/2020 ,SPEEDING (RADAR)                   
6/27/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
6/18/2020 ,DECEPTIVE PRACTICES                
6/30/2020 ,CRIMINAL DAMAGE TO PROPERTY        
6/28/2020 ,SPEEDING (RADAR)                   
6/09/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/09/2020 ,ACCIDENT HIT AND RUN               
6/09/2020 ,IMPROPER BACKING                   
8/19/2020 ,BURGLARY                           
8/11/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/11/2020 ,ACCIDENT ON PRIVATE PROPERTY       
8/11/2020 ,ACCIDENT HIT AND RUN               
6/01/2020 ,STATUTORY RAPE                     
8/08/2020 ,DECEPTIVE PRACTICES                
8/21/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
8/21/2020 ,BURGLARY FROM MOTOR VEHICLE        
8/20/2020 ,BURGLARY FROM MOTOR VEHICLE        
6/03/2020 ,TRESPASS-RESIDENCE                 
5/30/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
5/31/2020 ,CRIMINAL DAMAGE TO PROPERTY        
6/11/2020 ,DRIVING UNDER THE INFL-ALCOHOL     
6/11/2020 ,IMPROPER LANE USAGE                
6/11/2020 ,ACCIDENT INVOLVING INJURY          
6/11/2020 ,CANNABIS POSS 10 GM OR LESS -ORD   
6/11/2020 ,IMPOUNDED VEHICLE                  
5/29/2020 ,ELECTRONIC COMMUNICATION-TEXTING   
5/29/2020 ,SPEEDING (RADAR)                   
5/29/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
6/09/2020 ,THEFT-MOTOR VEHICLE                
6/09/2020 ,THEFT $500 AND UNDER               
6/12/2020 ,SUICIDE ATTEMPT/DRUGS              
6/12/2020 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
5/24/2020 ,ASSIST STATE POLICE                
4/30/2020 ,ACCIDENT INVOLVING NON-INJURY      
4/30/2020 ,ACCIDENT ON PRIVATE PROPERTY       
4/30/2020 ,ACCIDENT HIT AND RUN               
6/05/2020 ,IMPROPER LANE USAGE                
6/05/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/12/2020 ,UNLAWFUL RESTRAINT                 
6/12/2020 ,BATTERY-DOMESTIC                   
6/12/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
6/12/2020 ,BATTERY-DOMESTIC                   
6/12/2020 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
6/12/2020 ,SPECIFIC NOISE PROHIBITED          
6/11/2020 ,FAILURE TO YIELD PRIVATE ROAD      
6/11/2020 ,UI WARNING PASSING                 
11/17/2020,DRIVING UNDER REVOKED LICENSE      
11/17/2020,SPEEDING (RADAR)                   
11/16/2020,FAILURE TO YIELD AT INTERSECTION   
11/16/2020,ACCIDENT INVOLVING NON-INJURY      
11/16/2020,FOUND ARTICLES                     
11/16/2020,BATTERY-DOMESTIC                   
11/16/2020,BATTERY-DOMESTIC                   
11/15/2020,BATTERY-DOMESTIC                   
11/10/2020,FIELD INTERVIEW                    
11/16/2020,CRIMINAL DAMAGE TO PROPERTY        
11/18/2020,BURGLARY RESIDENTIAL               
11/11/2020,SPEEDING (RADAR)                   
11/19/2020,ACCIDENT INVOLVING NON-INJURY      
11/19/2020,CHILD RESTRAINT VIOLATIONS         
11/19/2020,DRIVING UNDER REVOKED LICENSE      
11/19/2020,OPERATE UNINSURED MOTOR VEHICLE    
11/19/2020,IMPOUNDED VEHICLE                  
11/19/2020,FAILURE TO REDUCE SPEED            
1/13/2020 ,DISORDERLY CONDUCT-ALL OTHER       
1/14/2020 ,FOUND ARTICLES                     
1/07/2020 ,SPEEDING (RADAR)                   
1/14/2020 ,FORGERY                            
1/07/2020 ,FIELD INTERVIEW                    
1/11/2020 ,FIELD INTERVIEW                    
1/14/2020 ,THEFT OVER $500                    
1/14/2020 ,THEFT $500 AND UNDER               
1/14/2020 ,ACCIDENT INVOLVING NON-INJURY      
1/14/2020 ,ACCIDENT HIT AND RUN               
1/07/2020 ,PEDESTRIAN STOPS                   
1/06/2020 ,PEDESTRIAN STOPS                   
1/15/2020 ,ACCIDENT INVOLVING NON-INJURY      
1/15/2020 ,TRAFFIC SIGN VIOLATION             
1/12/2020 ,NO LIGHT ON BICYCLE                
2/19/2020 ,FOUND ARTICLES                     
2/16/2020 ,SPEEDING (RADAR)                   
2/18/2020 ,CRIMINAL DAMAGE TO PROPERTY        
2/18/2020 ,BURGLARY                           
2/13/2020 ,LOST DRIVERS LICENSE/PLATE         
2/15/2020 ,MIP ALCOHOL/LIQUOR                 
2/16/2020 ,MIP ALCOHOL/LIQUOR                 
2/16/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
2/16/2020 ,SPEEDING (RADAR)                   
2/15/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
2/17/2020 ,OPERATE MV W/SUSPEND REGISTRATION  
2/17/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
2/17/2020 ,NO VALID DL DRIVERS LICENSE        
2/10/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/10/2020 ,FIELD INTERVIEW                    
2/21/2020 ,OPERATE MV W/SUSPEND REGISTRATION  
2/21/2020 ,DRIVING UNDER SUSPENDED LICENSE    
2/21/2020 ,IMPOUNDED VEHICLE                  
2/21/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
2/21/2020 ,DRIVING UNDER SUSPENDED LICENSE    
2/21/2020 ,IMPOUNDED VEHICLE                  
2/21/2020 ,IMPOUNDED VEHICLE                  
2/21/2020 ,CANCEL/SUSPEND/REVOKED REGISTRATION
2/09/2020 ,CRIMINAL DAMAGE TO PROPERTY        
2/18/2020 ,TRESPASS TO LAND/REAL PROPERTY     
2/18/2020 ,CRISIS INTERVEN. - PARENT/JUVENILE 
2/14/2020 ,RETAIL THEFT                       
3/31/2020 ,FIELD INTERVIEW                    
4/02/2020 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/02/2020 ,DRIVING UNDER SUSPENDED LICENSE    
4/02/2020 ,ACCIDENT INVOLVING INJURY          
4/02/2020 ,IMPROPER LANE USAGE                
4/04/2020 ,THEFT $500 AND UNDER               
4/01/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
