Date Occurred ,Crime Description
1/08/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
1/10/2021 ,WARRANT-IN STATE                   
1/10/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
1/10/2021 ,FIELD INTERVIEW                    
1/12/2021 ,IMPOUNDED VEHICLE                  
1/12/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
1/12/2021 ,CANCEL/SUSPEND/REVOKED REGISTRATION
1/12/2021 ,DOMESTIC DISPUTE                   
1/12/2021 ,WARRANT-IN STATE                   
1/13/2021 ,BATTERY-DOMESTIC                   
1/09/2021 ,THEFT OVER $500                    
1/09/2021 ,FIELD INTERVIEW                    
1/09/2021 ,NO REGISTRATION                    
1/15/2021 ,IMPOUNDED VEHICLE                  
1/11/2021 ,ACCIDENT INVOLVING INJURY          
1/11/2021 ,FAILURE TO REDUCE SPEED            
1/14/2021 ,FAILURE TO YIELD PRIVATE ROAD      
1/14/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/05/2021 ,ACCIDENT INVOLVING INJURY          
1/13/2021 ,SEXUAL ABUSE-CRIMINAL              
1/17/2021 ,BATTERY-DOMESTIC                   
1/17/2021 ,BATTERY-DOMESTIC                   
1/17/2021 ,DEATH INVESTIGATION                
1/17/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/17/2021 ,BURGLARY FROM MOTOR VEHICLE        
3/12/2021 ,BATTERY-DOMESTIC                   
3/13/2021 ,BATTERY-AGGRAVATED                 
3/14/2021 ,FIELD INTERVIEW                    
3/03/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/03/2021 ,THEFT $500 AND UNDER               
3/10/2021 ,UNLAWFUL POSS FIREARM & AMMUNITION 
3/14/2021 ,BATTERY-DOMESTIC                   
3/14/2021 ,BATTERY-DOMESTIC                   
3/15/2021 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
3/15/2021 ,DOMESTIC DISPUTE                   
3/15/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/15/2021 ,IMPOUNDED VEHICLE                  
3/15/2021 ,RESIST/OBSTRUCT/DISARM AN OFFICER  
3/15/2021 ,OTHER CRIMINAL OFFENSES            
3/15/2021 ,THEFT-MOTOR VEHICLE                
3/15/2021 ,WARRANT-IN STATE                   
3/15/2021 ,THEFT $500 AND UNDER               
1/13/2021 ,ASSIST AGENCY (OTHER)              
3/15/2021 ,DOMESTIC DISPUTE                   
3/15/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/11/2021 ,BATTERY                            
3/14/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/16/2021 ,ASSAULT                            
3/17/2021 ,DECEPTIVE PRACTICES                
3/14/2021 ,AGG DISCHARGE OF FIREARM           
3/20/2021 ,TRAFFIC SIGNAL VIOLATION           
3/20/2021 ,ACCIDENT INVOLVING INJURY          
3/20/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
3/20/2021 ,IMPOUNDED VEHICLE                  
3/20/2021 ,NO VALID DL DRIVERS LICENSE        
3/20/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/20/2021 ,ENDANG LIFE/HEALTH OF CHILD        
3/20/2021 ,AGG DISCHARGE OF FIREARM           
3/20/2021 ,WARRANT-IN STATE                   
3/20/2021 ,UNLAWFUL POSS/USE WEAPON BY FELON  
3/20/2021 ,RECKLESS DISCHARGE OF A FIREARM    
5/04/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
5/04/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
5/05/2021 ,ACCIDENT HIT AND RUN               
5/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/05/2021 ,ACCIDENT ON PRIVATE PROPERTY       
5/04/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/04/2021 ,FAILURE TO YIELD TURNING LEFT      
5/06/2021 ,THEFT-MOTOR VEHICLE                
5/07/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
4/29/2021 ,FRAUD-CREDIT CARD                  
5/09/2021 ,FOUND ARTICLES                     
4/29/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/29/2021 ,ACCIDENT HIT AND RUN               
4/29/2021 ,ACCIDENT ON PRIVATE PROPERTY       
5/07/2021 ,COMPUTER FRAUD                     
5/07/2021 ,DECEPTIVE PRACTICES                
5/08/2021 ,OBSTRUCTING IDENTIFICATION         
5/08/2021 ,DISORDERLY CONDUCT-ALL OTHER       
5/08/2021 ,BATTERY                            
5/08/2021 ,THEFT-MOTOR VEHICLE                
5/07/2021 ,BATTERY-AGG DOMESTIC               
4/29/2021 ,CRISIS INTERVEN. - OTHER           
4/29/2021 ,FIELD INTERVIEW                    
5/04/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/04/2021 ,FIELD INTERVIEW                    
4/23/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/23/2021 ,ACCIDENT HIT AND RUN               
4/26/2021 ,ACCIDENT ON PRIVATE PROPERTY       
4/26/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/26/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/26/2021 ,ACCIDENT HIT AND RUN               
5/01/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/01/2021 ,ACCIDENT HIT AND RUN               
5/01/2021 ,ACCIDENT ON PRIVATE PROPERTY       
5/07/2021 ,PEDESTRIAN STOPS                   
5/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/05/2021 ,ACCIDENT HIT AND RUN               
5/05/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
5/05/2021 ,ACCIDENT ON PRIVATE PROPERTY       
5/11/2021 ,AGG DISCHARGE OF FIREARM           
5/04/2021 ,BURGLARY FROM MOTOR VEHICLE        
4/29/2021 ,MISSING PERSON ADULT/FEMALE        
5/09/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/09/2021 ,TRAFFIC SIGNAL VIOLATION           
4/19/2021 ,BATTERY                            
6/23/2021 ,FIELD INTERVIEW                    
6/19/2021 ,FIELD INTERVIEW                    
6/25/2021 ,FIELD INTERVIEW                    
6/26/2021 ,LOST DRIVERS LICENSE/PLATE         
6/16/2021 ,SEXUAL-ASSAULT-CRIMINAL            
6/25/2021 ,CRIMINAL DAMAGE TO PROPERTY        
7/01/2021 ,VIOLATION ORDER PROTECTION         
6/29/2021 ,FAILURE TO SIGNAL                  
6/29/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
6/29/2021 ,DRIVING UNDER SUSPENDED LICENSE    
7/01/2021 ,DEATH INVESTIGATION                
6/16/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/16/2021 ,ACCIDENT HIT AND RUN               
6/16/2021 ,ACCIDENT ON PRIVATE PROPERTY       
7/02/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
7/02/2021 ,MENTAL CASE-TRANSPORTATION         
6/27/2021 ,MISSING PERSON ADULT/FEMALE        
7/01/2021 ,BURGLARY                           
7/01/2021 ,BURGLARY                           
7/02/2021 ,CRIMINAL DAMAGE TO PROPERTY        
7/02/2021 ,ILLEGAL DUMPING                    
7/03/2021 ,FOUND ARTICLES                     
7/06/2021 ,IMPOUNDED VEHICLE                  
7/03/2021 ,NON-CONSENSUAL DISS SEX IMAGES     
7/03/2021 ,NO VALID DL DRIVERS LICENSE        
7/03/2021 ,ACCIDENT INVOLVING INJURY          
7/03/2021 ,FAILURE TO YIELD AT INTERSECTION   
7/06/2021 ,NO VALID DL DRIVERS LICENSE        
7/06/2021 ,DELIVERY CONTROLLED SUB            
7/06/2021 ,IMPROPER USE OF SIGNAL             
7/06/2021 ,USE OF FORCE BY OFFICER            
7/06/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
7/06/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
7/06/2021 ,IMPOUNDED VEHICLE                  
7/06/2021 ,ACCIDENT INVOLVING INJURY          
7/06/2021 ,FAILURE TO YIELD TURNING LEFT      
7/06/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
7/06/2021 ,IMPOUNDED VEHICLE                  
7/06/2021 ,OTHER TROUBLE/INFO RPT             
7/06/2021 ,BATTERY-DOMESTIC                   
7/05/2021 ,RECKLESS DISCHARGE OF A FIREARM    
1/28/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/28/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
1/28/2021 ,DRIVING UNDER SUSPENDED LICENSE    
1/28/2021 ,IMPOUNDED VEHICLE                  
1/28/2021 ,FAILURE TO REDUCE SPEED            
1/22/2021 ,ASSAULT-AGGRAVATED                 
1/25/2021 ,CRISIS INTERVEN. - DRUGS           
1/25/2021 ,HEROIN OVERDOSE                    
1/26/2021 ,THEFT $500 AND UNDER               
1/07/2021 ,ACCIDENT INVOLVING INJURY          
1/29/2021 ,BURGLARY RESIDENTIAL               
1/29/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/30/2021 ,THEFT-MOTOR VEHICLE                
1/29/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
1/29/2021 ,ILLEGAL TRANSPORTATION CANNABIS AU 
1/29/2021 ,POSS OF DRUG PARAPHERNALIA -ORD    
1/29/2021 ,ASSIST STATE POLICE                
1/29/2021 ,BATTERY-DOMESTIC                   
1/25/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
1/25/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/25/2021 ,SPEEDING (TOO FAST FOR CONDITIONS) 
1/28/2021 ,VIOLATION ORDER PROTECTION         
2/02/2021 ,DECEPTIVE PRACTICES                
1/22/2021 ,THEFT $500 AND UNDER               
1/31/2021 ,WARRANT-IN STATE                   
3/25/2021 ,BURGLARY RESIDENTIAL               
3/25/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/27/2021 ,INTIMIDATION                       
3/27/2021 ,HARASSMENT BY ELECTRONIC COMMUNICAT
3/29/2021 ,BURGLARY FROM MOTOR VEHICLE        
3/29/2021 ,BURGLARY RESIDENTIAL               
3/30/2021 ,FOUND ARTICLES                     
3/30/2021 ,FOUND ARTICLES                     
3/30/2021 ,FOUND ARTICLES                     
3/28/2021 ,BURGLARY FROM MOTOR VEHICLE        
3/22/2021 ,SEXUAL ABUSE-CRIMINAL              
3/25/2021 ,THEFT-RETAIL                       
3/31/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/31/2021 ,DOMESTIC DISPUTE                   
3/12/2021 ,LOST DRIVERS LICENSE/PLATE         
4/01/2021 ,RECKLESS DISCHARGE OF A FIREARM    
3/31/2021 ,FOUND ARTICLES                     
4/03/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
4/03/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
4/03/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/03/2021 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
4/03/2021 ,IMPOUNDED VEHICLE                  
4/03/2021 ,NO VALID DL DRIVERS LICENSE        
4/03/2021 ,ASSAULT-AGGRAVATED                 
4/03/2021 ,BATTERY-AGG DOMESTIC               
4/03/2021 ,USE OF FORCE BY OFFICER            
3/28/2021 ,THEFT OVER $500                    
3/28/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/03/2021 ,SEXUAL-ASSAULT-CRIMINAL            
4/02/2021 ,THEFT $500 AND UNDER               
5/17/2021 ,TRESPASS TO LAND/REAL PROPERTY     
5/17/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/17/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/17/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/17/2021 ,ROBBERY                            
5/17/2021 ,BURGLARY RESIDENTIAL               
5/17/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/17/2021 ,FIELD INTERVIEW                    
5/20/2021 ,DECEPTIVE PRACTICES                
5/20/2021 ,BATTERY-DOMESTIC                   
5/20/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
5/10/2021 ,ASSAULT-AGGRAVATED                 
5/17/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
5/17/2021 ,SUICIDE ATTEMPT/DRUGS              
5/14/2021 ,THEFT FROM MOTOR VEHICLE           
5/21/2021 ,THEFT GENERALLY                    
5/22/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/22/2021 ,ACCIDENT HIT AND RUN               
5/23/2021 ,ASSAULT-AGGRAVATED                 
5/23/2021 ,BATTERY-AGGRAVATED                 
5/23/2021 ,AGG DISCHARGE OF FIREARM           
5/23/2021 ,UNLAWFUL POSS/USE WEAPON BY FELON  
2/25/2021 ,ENDANG LIFE/HEALTH OF CHILD        
2/25/2021 ,BURGLARY                           
2/22/2021 ,FAILURE TO YIELD TURNING LEFT      
2/22/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/12/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/12/2021 ,ACCIDENT HIT AND RUN               
2/26/2021 ,WARRANT-IN STATE                   
2/27/2021 ,THEFT-RETAIL                       
2/27/2021 ,FORGERY                            
2/18/2021 ,UNLAWFUL POSS/USE WEAPON BY FELON  
2/18/2021 ,OBSTRUCTED/TINTED WINDSHIELD       
2/18/2021 ,DRIVING UNDER SUSPENDED LICENSE    
2/28/2021 ,THEFT $500 AND UNDER               
2/28/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/26/2021 ,THEFT OVER $500                    
2/27/2021 ,THEFT $500 AND UNDER               
3/01/2021 ,THEFT OVER $500                    
3/01/2021 ,DISORDERLY CONDUCT-ALL OTHER       
2/23/2021 ,NO FRONT PLATE                     
2/23/2021 ,IMPROPER LANE USAGE                
2/23/2021 ,IMPROPER USE OF SIGNAL             
3/01/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/03/2021 ,MISSING PERSON ADULT/MALE          
3/03/2021 ,THEFT-MOTOR VEHICLE                
2/16/2021 ,ACCIDENT HIT AND RUN               
2/16/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/04/2021 ,ASSIST SICK & INJURED              
3/04/2021 ,CRISIS INTERVEN. - SUICIDE IDEATION
2/28/2021 ,TRAFFIC SIGNAL VIOLATION           
3/03/2021 ,THEFT-MOTOR VEHICLE                
3/03/2021 ,RECOVERED STOLEN VEHICLE           
4/25/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/25/2021 ,DRIVING UNDER INFLUENCE-DRUGS      
4/25/2021 ,DRIVING UNDER SUSPENDED LICENSE    
4/25/2021 ,IMPOUNDED VEHICLE                  
4/25/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/25/2021 ,IMPROPER LANE USAGE                
4/25/2021 ,ACCIDENT INVOLVING INJURY          
4/25/2021 ,MOTOR VEH ANTI-THEFT LAWS (MISDEMEA
4/25/2021 ,RECOVERED STOLEN VEHICLE           
4/25/2021 ,ACCIDENT INVOLVING INJURY          
4/25/2021 ,ACCIDENT HIT AND RUN               
4/24/2021 ,ASSIST AGENCY (OTHER)              
4/24/2021 ,                                   
4/23/2021 ,BURGLARY FROM MOTOR VEHICLE        
4/23/2021 ,BATTERY-AGG DOMESTIC               
4/23/2021 ,THEFT $500 AND UNDER               
4/23/2021 ,THEFT OVER $500                    
4/26/2021 ,FOUND ARTICLES                     
4/21/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/24/2021 ,ASSAULT-AGGRAVATED                 
4/25/2021 ,THEFT $500 AND UNDER               
4/25/2021 ,BATTERY-DOMESTIC                   
4/25/2021 ,VEHICULAR HIJACKING                
4/26/2021 ,WARRANT-IN STATE                   
4/13/2021 ,IMPROPER USE OF SIGNAL             
4/27/2021 ,DEATH INVESTIGATION                
4/27/2021 ,DEATH INVESTIGATION                
4/28/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/28/2021 ,ILLEGAL TRANSPORTATION CANNABIS AU 
4/28/2021 ,IMPOUNDED VEHICLE                  
4/28/2021 ,NO TAILLIGHTS                      
4/28/2021 ,NO VALID DL DRIVERS LICENSE        
4/28/2021 ,SEAT BELT-DRIVER & PASSENGER       
4/28/2021 ,IMPROPER USE OF SIGNAL             
4/25/2021 ,ENDANG LIFE/HEALTH OF CHILD        
4/25/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/25/2021 ,BATTERY-AGG DOMESTIC               
4/28/2021 ,ASSIST SICK & INJURED              
4/04/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/27/2021 ,THEFT-MOTOR VEHICLE                
5/13/2021 ,IMPROPER LANE USAGE                
6/11/2021 ,ILLEGAL SQUEALING/SCREECHING TIRES 
6/15/2021 ,LOST DRIVERS LICENSE/PLATE         
6/15/2021 ,LOST ARTICLES                      
6/15/2021 ,THEFT $500 AND UNDER               
6/15/2021 ,LOST DRIVERS LICENSE/PLATE         
6/15/2021 ,LOST ARTICLES                      
6/18/2021 ,DISORDERLY CONDUCT                 
6/18/2021 ,VIOLATION ORDER PROTECTION         
6/20/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
6/20/2021 ,CANCEL/SUSPEND/REVOKED REGISTRATION
6/20/2021 ,ACCIDENT INVOLVING INJURY          
6/20/2021 ,FAILURE TO REDUCE SPEED            
6/20/2021 ,NO IMPOUND                         
6/16/2021 ,SEXUAL-ASSAULT-CRIMINAL            
6/16/2021 ,THEFT $500 AND UNDER               
6/21/2021 ,IMPOUNDED VEHICLE                  
6/21/2021 ,NO VALID DL DRIVERS LICENSE        
6/21/2021 ,FAILURE TO YIELD AT INTERSECTION   
6/21/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/08/2021 ,TRAFFIC SIGN VIOLATION             
6/08/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/21/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/21/2021 ,ASSAULT-AGGRAVATED                 
6/21/2021 ,BATTERY-AGGRAVATED                 
6/17/2021 ,DECEPTIVE PRACTICES                
2/19/2021 ,BATTERY-DOMESTIC                   
2/19/2021 ,BATTERY-DOMESTIC                   
2/19/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/19/2021 ,CRISIS INTERVEN. - SUICIDE IDEATION
2/19/2021 ,BURGLARY RESIDENTIAL               
2/21/2021 ,BATTERY-DOMESTIC                   
2/20/2021 ,LOST DRIVERS LICENSE/PLATE         
2/20/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/20/2021 ,ACCIDENT HIT AND RUN               
2/22/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/22/2021 ,FAILURE TO YIELD AT INTERSECTION   
2/21/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/21/2021 ,FIELD INTERVIEW                    
2/16/2021 ,IMPROPER LANE USAGE                
2/22/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/22/2021 ,FAILURE TO YIELD TURNING LEFT      
2/24/2021 ,THEFT-RETAIL                       
2/23/2021 ,THEFT $500 AND UNDER               
4/18/2021 ,ACCIDENT HIT AND RUN               
4/18/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
4/18/2021 ,C.P.D. DAMAGED APPAREL             
4/18/2021 ,IMPROPER LANE USAGE                
4/18/2021 ,IMPOUNDED VEHICLE                  
4/18/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/18/2021 ,FOUND ARTICLES                     
4/04/2021 ,SEXUAL ABUSE-CRIMINAL              
4/17/2021 ,HARASSMENT BY ELECTRONIC COMMUNICAT
4/19/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/19/2021 ,ACCIDENT HIT AND RUN               
4/19/2021 ,NO IMPOUND                         
4/14/2021 ,BATTERY-DOMESTIC                   
4/14/2021 ,BATTERY-DOMESTIC                   
4/17/2021 ,FIELD INTERVIEW                    
3/25/2021 ,FIELD INTERVIEW                    
4/21/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/21/2021 ,ACCIDENT INVOLVING INJURY          
4/21/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/21/2021 ,FAILURE TO REDUCE SPEED            
4/21/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
4/21/2021 ,IMPOUNDED VEHICLE                  
4/14/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/17/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/17/2021 ,AGG DISCHARGE OF FIREARM           
4/19/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/22/2021 ,ACCIDENT HIT AND RUN               
4/22/2021 ,IMPOUNDED VEHICLE                  
4/22/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
4/22/2021 ,AGGR UNLAWFUL USE OF WEAPON        
4/22/2021 ,NO VALID DL DRIVERS LICENSE        
4/22/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/20/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/20/2021 ,FAILURE TO YIELD TURNING LEFT      
4/20/2021 ,ACCIDENT INVOLVING INJURY          
4/15/2021 ,THEFT OVER $500                    
6/02/2021 ,FAILURE TO YIELD AT INTERSECTION   
6/02/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/04/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/04/2021 ,ACCIDENT HIT AND RUN               
6/12/2021 ,ASSIST OTHER POLICE DEPT           
6/12/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
6/11/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/11/2021 ,BURGLARY                           
6/12/2021 ,BATTERY                            
6/12/2021 ,BATTERY                            
6/12/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/11/2021 ,BURGLARY FROM MOTOR VEHICLE        
6/12/2021 ,BURGLARY RESIDENTIAL               
5/13/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/13/2021 ,FIELD INTERVIEW                    
5/10/2021 ,CRISIS INTERVEN. - PARENT/JUVENILE 
5/10/2021 ,FIELD INTERVIEW                    
5/26/2021 ,FAILURE TO YIELD AT INTERSECTION   
5/26/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/24/2021 ,ACCIDENT INVOLVING INJURY          
5/24/2021 ,ACCIDENT HIT AND RUN               
6/01/2021 ,THEFT OVER $500                    
6/13/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
6/13/2021 ,BURNING PROHIBITED                 
1/10/2021 ,WARRANT-IN STATE                   
1/10/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
1/10/2021 ,CHILD RESTRAINT VIOLATIONS         
1/10/2021 ,CHILD RESTRAINT VIOLATIONS         
1/10/2021 ,IMPOUNDED VEHICLE                  
1/10/2021 ,DRIVING UNDER SUSPENDED LICENSE    
1/10/2021 ,FIELD INTERVIEW                    
1/04/2021 ,WARRANT-IN STATE                   
1/06/2021 ,WARRANT-IN STATE                   
1/10/2021 ,BURGLARY RESIDENTIAL               
1/07/2021 ,HARASSMENT BY ELECTRONIC COMMUNICAT
1/09/2021 ,MISSING PERSON ADULT/MALE          
1/11/2021 ,THEFT-MOTOR VEHICLE                
1/13/2021 ,VOID FILE NUMBER                   
1/12/2021 ,DEATH INVESTIGATION                
1/11/2021 ,SEARCH WARRANT SERVICE             
1/09/2021 ,WARRANT-IN STATE                   
1/12/2021 ,ACCIDENT INVOLVING BICYLE          
1/12/2021 ,ACCIDENT INVOLVING INJURY          
1/16/2021 ,THEFT $500 AND UNDER               
1/14/2021 ,ACCIDENT INVOLVING PEDESTRIAN      
1/14/2021 ,ACCIDENT INVOLVING INJURY          
1/14/2021 ,PEDESTRIAN WALKING ON ROADWAY      
1/15/2021 ,ACCIDENT ON PRIVATE PROPERTY       
1/15/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/17/2021 ,DOMESTIC DISPUTE                   
1/17/2021 ,ENDANG LIFE/HEALTH OF CHILD        
1/17/2021 ,DOMESTIC DISPUTE                   
1/16/2021 ,ASSIST OTHER POLICE DEPT           
1/14/2021 ,DISORDERLY CONDUCT-ALL OTHER       
1/15/2021 ,THEFT OVER $500                    
1/15/2021 ,BATTERY                            
3/09/2021 ,LOST DRIVERS LICENSE/PLATE         
3/09/2021 ,LOST ARTICLES                      
3/14/2021 ,OTHER TROUBLE/INFO RPT             
3/12/2021 ,BURGLARY FROM MOTOR VEHICLE        
3/12/2021 ,THEFT-MOTOR VEHICLE                
3/12/2021 ,BURGLARY                           
