Date Occurred ,Crime Description
11/03/2019,THEFT-RETAIL                       
11/04/2019,SUICIDE THREAT-NO ATTEMPT          
11/04/2019,CRISIS INTERVEN. - SUICIDE IDEATION
11/05/2019,BATTERY-AGGRAVATED                 
11/04/2019,FIELD INTERVIEW                    
11/04/2019,FIELD INTERVIEW                    
11/03/2019,FIELD INTERVIEW                    
11/04/2019,RUNAWAY - MINOR REQUIRE AUTH INTER 
11/04/2019,C.P.D. DAMAGED APPAREL             
11/04/2019,USE OF FORCE BY OFFICER            
11/04/2019,WARRANT-IN STATE                   
11/04/2019,RESIST/OBS CORRECT/POLICE/FIRE     
11/05/2019,BATTERY-AGG DOMESTIC               
11/05/2019,INTERFER W/REPORT DOM VIOLENCE     
11/04/2019,IMPROPER LANE USAGE                
11/04/2019,ACCIDENT INVOLVING NON-INJURY      
11/06/2019,FOUND ARTICLES                     
10/29/2019,THEFT $500 AND UNDER               
11/02/2019,BURGLARY RESIDENTIAL               
11/04/2019,ROBBERY-ARMED                      
10/09/2019,THEFT OVER $500                    
11/03/2019,FAILURE TO YIELD TURNING LEFT      
11/03/2019,ACCIDENT INVOLVING NON-INJURY      
11/02/2019,ACCIDENT HIT AND RUN               
11/02/2019,ACCIDENT INVOLVING NON-INJURY      
12/05/2019,ACCIDENT INVOLVING NON-INJURY      
12/07/2019,ACCIDENT INVOLVING NON-INJURY      
12/07/2019,ACCIDENT HIT AND RUN               
10/18/2019,CRUELTY TO ANIMALS                 
10/18/2019,RABIES VACCINE REQUIRED            
12/10/2019,FOUND ARTICLES                     
12/10/2019,AGG DISCHARGE OF FIREARM           
12/09/2019,SEXUAL-ASSAULT-CRIMINAL            
12/10/2019,RESISTING/OBSTR. OFFICER           
12/10/2019,BURGLARY FROM MOTOR VEHICLE        
12/10/2019,WARRANT-IN STATE                   
12/10/2019,FIELD INTERVIEW                    
12/11/2019,DECEPTIVE PRACTICES                
12/09/2019,FIELD INTERVIEW                    
1/05/2019 ,TRAFFIC SIGN VIOLATION             
1/04/2019 ,SPEEDING (RADAR)                   
1/10/2019 ,UNLAWFUL POSS/USE WEAPON BY FELON  
1/10/2019 ,DEL/MANUF CANNABIS OVER 30 G -FEL  
1/10/2019 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
1/10/2019 ,SEARCH WARRANT SERVICE             
1/08/2019 ,CRISIS INTERVEN. - FAMILY          
1/09/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
1/06/2019 ,PEDESTRIAN STOPS                   
1/08/2019 ,PEDESTRIAN STOPS                   
1/11/2019 ,ACCIDENT INVOLVING NON-INJURY      
1/11/2019 ,IMPOUNDED VEHICLE                  
1/11/2019 ,ACCIDENT HIT AND RUN               
1/12/2019 ,IMPOUNDED VEHICLE                  
1/12/2019 ,RESIST/OBSTRUCT/DISARM AN OFFICER  
1/12/2019 ,USE OF FORCE BY OFFICER            
1/12/2019 ,ROBBERY-ARMED                      
1/12/2019 ,FOUND ARTICLES                     
1/08/2019 ,SPEEDING (RADAR)                   
1/08/2019 ,SPEEDING (RADAR)                   
1/11/2019 ,RECOVERED STOLEN VEHICLE           
1/10/2019 ,ACCIDENT INVOLVING NON-INJURY      
1/10/2019 ,OTHER EQUIPMENT VIOLATIONS         
1/07/2019 ,SPEEDING (RADAR)                   
1/11/2019 ,SEARCH WARRANT SERVICE             
1/11/2019 ,OBSTRUCTING JUSTICE                
1/11/2019 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
1/11/2019 ,IMPOUNDED VEHICLE                  
1/11/2019 ,USE OF FORCE BY OFFICER            
1/11/2019 ,CONTROLLED SUBSTANCE-POSSESSION    
1/11/2019 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
1/07/2019 ,IMPROPER USE OF SIGNAL             
1/07/2019 ,ILLEGAL TRANSPORTATION OF LIQUOR   
2/12/2019 ,SPEEDING (RADAR)                   
2/12/2019 ,SPEEDING (RADAR)                   
2/10/2019 ,MIP ALCOHOL/LIQUOR                 
2/13/2019 ,THEFT OVER $500                    
2/11/2019 ,WARRANT-IN STATE                   
2/11/2019 ,ACCIDENT INVOLVING INJURY          
2/11/2019 ,TRAFFIC SIGN VIOLATION             
1/28/2019 ,SRO - YAC REFERRAL                 
1/28/2019 ,RESIST/OBSTRUCT/DISARM AN OFFICER  
1/28/2019 ,BATTERY-AGGRAVATED                 
1/28/2019 ,USE OF FORCE BY OFFICER            
2/13/2019 ,MISSING PERSON ADULT/FEMALE        
2/14/2019 ,BATTERY-DOMESTIC                   
2/14/2019 ,VIOLATION ORDER PROTECTION         
2/14/2019 ,BURGLARY RESIDENTIAL               
2/13/2019 ,ACCIDENT INVOLVING NON-INJURY      
2/13/2019 ,ACCIDENT HIT AND RUN               
2/13/2019 ,ACCIDENT INVOLVING NON-INJURY      
2/14/2019 ,ACCIDENT INVOLVING NON-INJURY      
2/14/2019 ,FAILURE TO REDUCE SPEED            
2/13/2019 ,PEDESTRIAN STOPS                   
2/15/2019 ,LEAVING SCENE PROPERTY DAMAGE      
2/15/2019 ,ACCIDENT INVOLVING NON-INJURY      
2/15/2019 ,BATTERY-AGGRAVATED                 
2/15/2019 ,BATTERY-AGGRAVATED                 
2/15/2019 ,RESIST/OBSTRUCT/DISARM AN OFFICER  
2/15/2019 ,USE OF FORCE BY OFFICER            
2/15/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
2/15/2019 ,ACCIDENT HIT AND RUN               
2/15/2019 ,DRIVING UNDER THE INFL-ALCOHOL     
2/15/2019 ,IMPOUNDED VEHICLE                  
2/15/2019 ,IMPROPER LANE USAGE                
2/12/2019 ,THEFT OVER $500                    
2/08/2019 ,LOST ARTICLES                      
2/15/2019 ,BATTERY-DOMESTIC                   
2/16/2019 ,CANCEL/SUSPEND/REVOKED REGISTRATION
2/16/2019 ,IMPOUNDED VEHICLE                  
1/29/2019 ,THEFT OVER $500                    
2/16/2019 ,WARRANT-IN STATE                   
2/16/2019 ,DRIVING WITHOUT LIGHTS             
2/16/2019 ,AGG DISCHARGE OF FIREARM           
2/16/2019 ,NO FOID CARD                       
2/16/2019 ,CONTROLLED SUBSTANCE-POSSESSION    
2/16/2019 ,ROBBERY-ARMED                      
2/16/2019 ,REPORT OF LOST/STOLEN FIREARM      
3/10/2019 ,BATTERY-DOMESTIC                   
3/10/2019 ,BATTERY-DOMESTIC                   
3/10/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
3/04/2019 ,EXPIRED REGISTRATION               
3/11/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
3/07/2019 ,IMPROPER LANE USAGE                
3/07/2019 ,ACCIDENT INVOLVING NON-INJURY      
3/11/2019 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
3/08/2019 ,NO TAILLIGHTS                      
3/09/2019 ,ELECTRONIC COMMUNICATION-TEXTING   
3/09/2019 ,EXPIRED REGISTRATION               
3/09/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
3/07/2019 ,TRAFFIC SIGN VIOLATION             
4/06/2019 ,CRIMINAL DAMAGE TO PROPERTY        
4/09/2019 ,ACCIDENT INVOLVING NON-INJURY      
4/09/2019 ,NO VALID DL DRIVERS LICENSE        
4/09/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
4/09/2019 ,IMPROPER LANE USAGE                
4/09/2019 ,IMPOUNDED VEHICLE                  
3/30/2019 ,ACCIDENT INVOLVING NON-INJURY      
4/08/2019 ,FIELD INTERVIEW                    
4/09/2019 ,BATTERY                            
4/02/2019 ,ILLEGAL SQUEALING/SCREECHING TIRES 
4/03/2019 ,IMPROPER LANE USAGE                
4/03/2019 ,NO REAR REGISTRATION LIGHT         
4/10/2019 ,ACCIDENT INVOLVING OTHER CITY PROP 
4/10/2019 ,ACCIDENT INVOLVING NON-INJURY      
4/10/2019 ,IMPROPER LANE USAGE                
4/10/2019 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/05/2019 ,POSS OF DRUG PARAPHENALIA          
4/05/2019 ,NO TAILLIGHTS                      
4/01/2019 ,THEFT $500 AND UNDER               
4/05/2019 ,MIP ALCOHOL/LIQUOR                 
4/05/2019 ,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN
4/08/2019 ,SPEEDING (RADAR)                   
4/05/2019 ,IMPROPER USE OF SIGNAL             
4/05/2019 ,IMPROPER USE OF SIGNAL             
4/11/2019 ,POSSESSION OF CANNABIS             
4/11/2019 ,POSS OF DRUG PARAPHENALIA          
4/11/2019 ,DRIVING UNDER SUSPENDED LICENSE    
4/11/2019 ,IMPOUNDED VEHICLE                  
2/05/2019 ,UNLAWFUL USE OF I.D.               
7/20/2019 ,THEFT $500 AND UNDER               
4/11/2019 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
4/10/2019 ,BATTERY-DOMESTIC                   
4/07/2019 ,MIP ALCOHOL/LIQUOR                 
4/07/2019 ,RESISTING/OBSTR. OFFICER           
4/10/2019 ,BATTERY-AGGRAVATED                 
4/10/2019 ,THEFT-RETAIL                       
4/10/2019 ,LOST DRIVERS LICENSE/PLATE         
5/07/2019 ,IMPROPER USE OF SIGNAL             
5/07/2019 ,SPEEDING (RADAR)                   
5/06/2019 ,FIELD INTERVIEW                    
5/09/2019 ,NO VALID DL DRIVERS LICENSE        
5/09/2019 ,IMPOUNDED VEHICLE                  
5/09/2019 ,THEFT OVER $500                    
4/02/2019 ,DOGS RUNNING AT LARGE              
5/07/2019 ,D/L NOT ON PERSON                  
5/08/2019 ,SPEEDING (RADAR)                   
5/07/2019 ,THEFT OF LOST/MISLAID PROPERTY     
4/12/2019 ,LOST ARTICLES                      
5/09/2019 ,HEROIN OVERDOSE                    
5/03/2019 ,TERRY STOPS                        
4/17/2019 ,OTHER TROUBLE/INFO RPT             
5/05/2019 ,OTHER TROUBLE/INFO RPT             
5/08/2019 ,BATTERY                            
5/10/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/10/2019 ,THEFT-MOTOR VEHICLE                
5/09/2019 ,EXPIRED REGISTRATION               
5/09/2019 ,NO VALID DL DRIVERS LICENSE        
5/09/2019 ,TRAFFIC SIGN VIOLATION             
5/11/2019 ,USE OF FORCE BY OFFICER            
5/11/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
5/11/2019 ,DRIVING UNDER SUSPENDED LICENSE    
5/11/2019 ,DRIVING WITHOUT LIGHTS             
5/11/2019 ,IMPOUNDED VEHICLE                  
5/11/2019 ,RESIST/OBS CORRECT/POLICE/FIRE     
5/12/2019 ,WARRANT-IN STATE                   
5/12/2019 ,DRIVING UNDER SUSPENDED LICENSE    
5/12/2019 ,IMPOUNDED VEHICLE                  
5/10/2019 ,CRIMINAL DAMAGE TO PROPERTY        
5/10/2019 ,BATTERY-DOMESTIC                   
5/11/2019 ,CRISIS INTERVEN. - OTHER           
5/11/2019 ,TRESPASS TO LAND/REAL PROPERTY     
5/12/2019 ,DRIVING UNDER THE INFL-ALCOHOL     
5/12/2019 ,IMPOUNDED VEHICLE                  
6/11/2019 ,BURGLARY                           
6/11/2019 ,CRIMINAL DAMAGE TO PROPERTY        
6/12/2019 ,THEFT $500 AND UNDER               
6/12/2019 ,PEDESTRIAN FAILED TO YIELD         
6/13/2019 ,LOST ARTICLES                      
6/14/2019 ,DISORDERLY CONDUCT-ALL OTHER       
6/14/2019 ,ACCIDENT INVOLVING INJURY          
6/14/2019 ,IMPOUNDED VEHICLE                  
6/14/2019 ,ACCIDENT HIT AND RUN               
6/06/2019 ,SPEEDING (RADAR)                   
6/14/2019 ,SWAT DEPLOYMENT                    
6/14/2019 ,UNLAWFUL POSS/USE WEAPON BY FELON  
6/14/2019 ,SEARCH WARRANT SERVICE             
6/12/2019 ,BATTERY-DOMESTIC                   
6/05/2019 ,FOUND ARTICLES                     
6/13/2019 ,BURGLARY                           
6/14/2019 ,WARRANT-IN STATE                   
6/14/2019 ,THEFT-RETAIL                       
5/31/2019 ,DECEPTIVE PRACTICES                
5/31/2019 ,FORGERY                            
6/08/2019 ,IMPROPER USE OF SIGNAL             
6/07/2019 ,TRAFFIC SIGNAL VIOLATION           
6/13/2019 ,FOUND ARTICLES                     
6/15/2019 ,RETAIL THEFT                       
6/06/2019 ,SPEEDING (RADAR)                   
6/05/2019 ,SPEEDING (RADAR)                   
6/16/2019 ,TRAFFIC SIGN VIOLATION             
6/16/2019 ,DRIVING UNDER SUSPENDED LICENSE    
6/16/2019 ,IMPOUNDED VEHICLE                  
6/16/2019 ,CANNABIS POSS 10 GM OR LESS -ORD   
6/05/2019 ,SPEEDING (RADAR)                   
6/16/2019 ,ASSAULT-AGGRAVATED                 
6/16/2019 ,ASSAULT-AGGRAVATED                 
6/16/2019 ,TRESPASS-RESIDENCE                 
6/16/2019 ,NO VALID DL DRIVERS LICENSE        
6/16/2019 ,IMPOUNDED VEHICLE                  
6/16/2019 ,BATTERY-DOMESTIC                   
6/16/2019 ,BATTERY-DOMESTIC                   
6/15/2019 ,WARRANT-IN STATE                   
6/15/2019 ,NO TAILLIGHTS                      
6/09/2019 ,ACCIDENT HIT AND RUN               
6/09/2019 ,ACCIDENT INVOLVING INJURY          
6/15/2019 ,VOID FILE NUMBER                   
6/15/2019 ,VOID FILE NUMBER                   
6/13/2019 ,ELECTRONIC COMMUNICATION-VOICE     
6/17/2019 ,THEFT-RETAIL                       
6/17/2019 ,FOUND ARTICLES                     
5/22/2019 ,DISORDERLY CONDUCT-ALL OTHER       
5/22/2019 ,BURGLARY RESIDENTIAL               
6/18/2019 ,MISSING PERSON ADULT/MALE          
5/20/2019 ,VIOLATION ORDER PROTECTION         
7/20/2019 ,DELIVERY CONTROLLED SUB            
7/20/2019 ,IMPROPER USE OF SIGNAL             
7/20/2019 ,USE OF FORCE BY OFFICER            
7/20/2019 ,RESIST/OBS CORRECT/POLICE/FIRE     
7/20/2019 ,TRAFFIC SIGN VIOLATION             
7/20/2019 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
7/20/2019 ,FLEEING OR ATTEMPT TO ELUDE POLICE 
7/19/2019 ,PEDESTRIAN STOPS                   
7/21/2019 ,TERRY STOPS                        
6/10/2019 ,THEFT-MOTOR VEHICLE                
6/10/2019 ,THEFT-IDENTITY                     
6/10/2019 ,FRAUD-DECEPTION                    
7/22/2019 ,ASSAULT-AGGRAVATED                 
7/11/2019 ,ELECTRONIC COMMUNICATION-VOICE     
7/22/2019 ,BATTERY-DOMESTIC                   
7/22/2019 ,ASSAULT                            
7/22/2019 ,VIOLATION ORDER PROTECTION         
7/12/2019 ,TERRY STOPS                        
7/13/2019 ,SPEEDING (RADAR)                   
7/13/2019 ,NO REGISTRATION                    
7/02/2019 ,ELECTRONIC COMMUNICATION-VOICE     
7/10/2019 ,TRAFFIC SIGNAL VIOLATION           
7/10/2019 ,IMPROPER USE OF SIGNAL             
7/02/2019 ,SEAT BELT-DRIVER & PASSENGER       
7/09/2019 ,SPEEDING (RADAR)                   
7/24/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
7/18/2019 ,ACCIDENT INVOLVING INJURY          
7/18/2019 ,ACCIDENT INVOLVING PEDESTRIAN      
7/23/2019 ,VOID FILE NUMBER                   
7/22/2019 ,FORGERY                            
7/23/2019 ,THEFT $500 AND UNDER               
7/22/2019 ,BURGLARY FROM MOTOR VEHICLE        
7/23/2019 ,ACCIDENT HIT AND RUN               
7/23/2019 ,ACCIDENT ON PRIVATE PROPERTY       
7/23/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/25/2019 ,BATTERY-AGGRAVATED                 
7/25/2019 ,BATTERY-AGGRAVATED                 
7/25/2019 ,ASSAULT-AGGRAVATED                 
7/25/2019 ,ASSAULT-AGGRAVATED                 
7/25/2019 ,AGG DISCHARGE OF FIREARM           
7/19/2019 ,THEFT OF MOTOR VEH PARTS & ACCESS  
6/21/2019 ,BATTERY-AGGRAVATED                 
6/21/2019 ,BATTERY-AGGRAVATED                 
6/21/2019 ,MOB ACTION                         
6/21/2019 ,SRO - JDC ARREST                   
6/21/2019 ,THEFT $500 AND UNDER               
8/18/2019 ,TRAFFIC SIGN VIOLATION             
8/16/2019 ,IMPROPER USE OF SIGNAL             
8/16/2019 ,IMPROPER LANE USAGE                
8/25/2019 ,BURGLARY                           
8/23/2019 ,BURGLARY                           
8/27/2019 ,THEFT $500 AND UNDER               
8/25/2019 ,FAILURE TO REDUCE SPEED            
8/25/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/23/2019 ,FAILURE TO YIELD PRIVATE ROAD      
8/23/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/24/2019 ,FAILURE TO REDUCE SPEED            
8/24/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/28/2019 ,FOUND ARTICLES                     
8/21/2019 ,DRIVING UNDER SUSPENDED LICENSE    
8/21/2019 ,SPEEDING (RADAR)                   
8/28/2019 ,THEFT-RETAIL                       
8/26/2019 ,BURGLARY                           
8/27/2019 ,TRESPASS-RESIDENCE                 
8/28/2019 ,BURGLARY FROM MOTOR VEHICLE        
8/27/2019 ,THEFT $500 AND UNDER               
8/28/2019 ,WARRANT-IN STATE                   
8/28/2019 ,CRIMINAL DAMAGE TO PROPERTY        
4/27/2019 ,UNLAWFUL USE OF I.D.               
2/02/2019 ,UNLAWFUL USE OF I.D.               
8/22/2019 ,FORGERY                            
8/26/2019 ,BATTERY-DOMESTIC                   
8/26/2019 ,BATTERY-DOMESTIC                   
8/23/2019 ,THEFT $500 AND UNDER               
8/14/2019 ,FIELD INTERVIEW                    
9/24/2019 ,ACCIDENT HIT AND RUN               
9/24/2019 ,ACCIDENT INVOLVING BICYLE          
9/24/2019 ,ACCIDENT INVOLVING INJURY          
9/26/2019 ,BATTERY-DOMESTIC                   
9/24/2019 ,IMPROPER LIGHTING/ONE HEADLIGHT    
9/24/2019 ,SPEEDING (RADAR)                   
9/22/2019 ,TRAFFIC SIGNAL VIOLATION           
9/05/2019 ,TRAFFIC SIGN VIOLATION             
9/27/2019 ,LOST DRIVERS LICENSE/PLATE         
9/26/2019 ,THEFT OVER $500                    
9/10/2019 ,DECEPTIVE PRACTICES                
6/30/2019 ,THEFT OVER $500                    
9/28/2019 ,DRIVING UNDER SUSPENDED LICENSE    
9/28/2019 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
9/28/2019 ,THEFT-RETAIL                       
9/28/2019 ,CONTROLLED SUBSTANCE-POSSESSION    
9/28/2019 ,DRIVING UNDER REVOKED LICENSE      
9/06/2019 ,SPEEDING (SCHOOL ZONE)             
9/21/2019 ,MIP ALCOHOL/LIQUOR                 
9/22/2019 ,MIP ALCOHOL/LIQUOR                 
9/27/2019 ,SEXUAL ASSAULT-AGG CRIMINAL        
9/27/2019 ,UNLAWFUL RESTRAINT                 
9/29/2019 ,USE OF FORCE BY OFFICER            
9/29/2019 ,FIGHTING                           
9/23/2019 ,VOID FILE NUMBER                   
9/28/2019 ,CRIMINAL DAMAGE TO PROPERTY        
9/28/2019 ,BATTERY-DOMESTIC                   
9/28/2019 ,FAILURE TO REDUCE SPEED            
9/28/2019 ,ACCIDENT INVOLVING NON-INJURY      
10/18/2019,THEFT OF LOST/MISLAID PROPERTY     
10/18/2019,THEFT OF LOST/MISLAID PROPERTY     
10/18/2019,DECEPTIVE PRACTICES                
10/25/2019,ROBBERY                            
10/27/2019,BATTERY                            
10/27/2019,BATTERY                            
10/25/2019,FOUND ARTICLES                     
10/25/2019,ACCIDENT ON PRIVATE PROPERTY       
10/25/2019,ACCIDENT INVOLVING NON-INJURY      
10/14/2019,SPEEDING (RADAR)                   
10/29/2019,CRISIS INTERVEN. - SUICIDE ATTEMPT 
10/29/2019,SUICIDE ATTEMPT/CUTTING            
10/15/2019,SPEEDING (RADAR)                   
10/15/2019,SPEEDING (RADAR)                   
10/29/2019,IMPOUNDED VEHICLE                  
10/29/2019,ACCIDENT HIT AND RUN               
10/29/2019,OPERATE UNINSURED MOTOR VEHICLE    
10/29/2019,ACCIDENT INVOLVING NON-INJURY      
10/29/2019,LEAVING SCENE PROPERTY DAMAGE      
10/29/2019,IMPROPER LANE USAGE                
10/18/2019,LOST DRIVERS LICENSE/PLATE         
10/18/2019,LOST ARTICLES                      
10/28/2019,SUICIDE ATTEMPT-OTHER MEANS        
10/28/2019,CRISIS INT - SUICIDE THREAT/ATTEMPT
10/29/2019,HOUSE CHECK                        
10/28/2019,THEFT-RETAIL                       
10/22/2019,BATTERY-DOMESTIC                   
11/29/2019,THEFT-RETAIL                       
11/27/2019,FIELD INTERVIEW                    
11/27/2019,CRISIS INTERVEN. - OTHER           
11/30/2019,WARRANT-IN STATE                   
12/03/2019,WARRANT-IN STATE                   
12/03/2019,RUNAWAY - MINOR REQUIRE AUTH INTER 
12/03/2019,ACCIDENT INVOLVING NON-INJURY      
12/03/2019,FAILURE TO REDUCE SPEED            
12/04/2019,FOUND ARTICLES                     
11/28/2019,FIELD INTERVIEW                    
11/25/2019,FAILURE TO YIELD FROM STOP SIGN    
11/25/2019,ACCIDENT INVOLVING NON-INJURY      
11/25/2019,OPERATE UNINSURED MOTOR VEHICLE    
1/02/2019 ,VOID FILE NUMBER                   
1/02/2019 ,WARRANT-IN STATE                   
1/02/2019 ,NO VALID DL DRIVERS LICENSE        
1/02/2019 ,IMPOUNDED VEHICLE                  
1/02/2019 ,SPEEDING (RADAR)                   
1/31/2019 ,DEATH INVESTIGATION                
1/30/2019 ,TRESPASS-RESIDENCE                 
1/30/2019 ,CANNABIS POSS OVER 10 - 100 G -MISD
1/30/2019 ,BATTERY-AGGRAVATED                 
1/26/2019 ,FIELD INTERVIEW                    
2/03/2019 ,ILLEGAL TRANSPORTATION OF LIQUOR   
2/03/2019 ,ACCIDENT INVOLVING NON-INJURY      
2/03/2019 ,FAILURE TO REDUCE SPEED            
2/03/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
2/03/2019 ,DRIVING UNDER THE INFL-ALCOHOL     
2/03/2019 ,DRIVING UNDER SUSPENDED LICENSE    
2/03/2019 ,ACCIDENT W/NON-VEH PROP DAMAGE     
2/03/2019 ,IMPOUNDED VEHICLE                  
2/03/2019 ,UNLAWFUL POSS/USE WEAPON BY FELON  
2/01/2019 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/01/2019 ,BATTERY-DOMESTIC                   
2/01/2019 ,THEFT OVER $500                    
